battery_id,battery_name,celvollo,celvolhi,imbalance,soc,kw,kvar,volts,charge_rate,created_on_ts
81,Battery-14,2.4965,2.5023,5.8,92.5,-0.15,-0.05,231.6,0,2023-06-15 07:14:24.032749+10
81,Battery-14,2.4965,2.5023,5.8,92.5,-0.09,0.01,232,0,2023-06-15 07:15:25.589842+10
81,Battery-14,2.4965,2.5023,5.8,92.5,-0.19,-0.05,231.6,0,2023-06-15 07:16:24.572776+10
81,Battery-14,2.4965,2.5012,4.7,92.5,-0.12,-0.02,231.1,0,2023-06-15 07:17:54.200273+10
81,Battery-14,2.4965,2.5012,4.7,92.5,-0.19,-0.05,231.5,0,2023-06-15 07:18:53.618846+10
81,Battery-14,2.4965,2.5012,4.7,92.5,-0.19,-0.05,231.8,0,2023-06-15 07:19:24.386425+10
81,Battery-14,2.4965,2.5012,4.7,92.5,-0.12,-0.05,233.9,0,2023-06-15 07:20:25.117766+10
81,Battery-14,2.4965,2.5012,4.7,92.5,-0.09,0.08,232.6,0,2023-06-15 07:21:24.121766+10
81,Battery-14,2.4965,2.5012,4.7,92.5,-0.19,-0.02,231.3,0,2023-06-15 07:22:24.457153+10
81,Battery-14,2.4965,2.5012,4.7,92.5,-0.15,-0.02,231.5,0,2023-06-15 07:23:24.689421+10
81,Battery-14,2.4965,2.5012,4.7,92.5,-0.15,0.01,231.2,0,2023-06-15 07:24:24.511128+10
81,Battery-14,2.4965,2.5012,4.7,92.5,-0.12,-0.02,231.8,0,2023-06-15 07:25:25.40609+10
81,Battery-14,2.4965,2.5012,4.7,92.5,-0.12,-0.02,232.1,0,2023-06-15 07:26:24.813748+10
81,Battery-14,2.4965,2.5012,4.7,92.5,-0.12,-0.02,228.9,0,2023-06-15 07:27:25.078542+10
81,Battery-14,2.4965,2.5012,4.7,92,-0.09,-0.02,227.8,0,2023-06-15 07:28:24.026514+10
81,Battery-14,2.4965,2.5012,4.7,92,-0.19,-0.02,230.7,0,2023-06-15 07:29:25.379221+10
81,Battery-14,2.4965,2.5012,4.7,92,-0.19,-0.05,230.3,0,2023-06-15 07:30:56.428051+10
81,Battery-14,2.4965,2.5012,4.7,92,-0.12,0.01,228.7,0,2023-06-15 07:31:28.62849+10
81,Battery-14,2.4945,2.5012,6.7,92,-0.19,-0.02,228.3,0,2023-06-15 07:32:28.605976+10
81,Battery-14,2.4945,2.5012,6.7,92,-0.12,-0.05,228.2,0,2023-06-15 07:33:27.974151+10
81,Battery-14,2.4945,2.5002,5.7,92,-0.15,-0.02,228.6,0,2023-06-15 07:34:26.474842+10
81,Battery-14,2.4945,2.5002,5.7,92,-0.09,0.04,230.1,0,2023-06-15 07:35:26.990976+10
81,Battery-14,2.4945,2.5002,5.7,92,-0.29,-0.19,228.9,0,2023-06-15 07:36:26.985085+10
81,Battery-14,2.4945,2.5002,5.7,92,-0.19,-0.05,228.9,0,2023-06-15 07:37:25.59965+10
81,Battery-14,2.4945,2.5002,5.7,92,-0.09,-0.12,227.8,0,2023-06-15 07:38:25.144214+10
81,Battery-14,2.4945,2.5002,5.7,92,-0.05,-0.02,228.4,0,2023-06-15 07:39:24.306403+10
81,Battery-14,2.4945,2.5002,5.7,92,-0.22,-0.12,227.2,0,2023-06-15 07:40:25.87591+10
81,Battery-14,2.4945,2.5002,5.7,92,-0.09,0.08,228.3,0,2023-06-15 07:41:25.126641+10
81,Battery-14,2.4945,2.5002,5.7,92,-0.42,-0.02,228.4,0,2023-06-15 07:42:24.774472+10
81,Battery-14,2.4945,2.5002,5.7,92,-0.25,-0.12,229.6,0,2023-06-15 07:43:28.805824+10
81,Battery-14,2.4945,2.5002,5.7,92,-0.15,0.08,227.9,0,2023-06-15 07:44:25.518141+10
81,Battery-14,2.4934,2.5002,6.8,92,-0.19,0.01,224.9,0,2023-06-15 07:47:27.210477+10
81,Battery-14,2.4934,2.5002,6.8,92,-0.22,-0.05,222.1,0,2023-06-15 07:50:35.80218+10
81,Battery-14,2.4934,2.5002,6.8,92,1.8,-1.02,222.5,0,2023-06-15 07:51:07.079112+10
81,Battery-14,2.4934,2.5002,6.8,92,1.8,-1.02,222.5,0,2023-06-15 07:51:18.90112+10
81,Battery-14,2.4934,2.5002,6.8,92,1.8,-1.02,222.5,0,2023-06-15 07:51:24.571055+10
81,Battery-14,2.4934,2.5002,6.8,92,-0.19,0.04,223.4,0,2023-06-15 07:51:31.677827+10
81,Battery-14,2.4934,2.5002,6.8,92,-0.19,0.04,223.4,0,2023-06-15 07:51:46.494855+10
81,Battery-14,2.4934,2.5002,6.8,92,-0.19,0.04,223.4,0,2023-06-15 07:51:52.925766+10
81,Battery-14,2.4934,2.4991,5.7,92,-0.12,-0.09,222.8,0,2023-06-15 07:52:24.785836+10
81,Battery-14,2.4934,2.4991,5.7,92,-0.22,-0.05,222.5,0,2023-06-15 07:53:25.714366+10
81,Battery-14,2.4934,2.4991,5.7,92,0.74,-4.1,221.6,0,2023-06-15 07:54:24.079396+10
81,Battery-14,2.4945,2.5005,6,92,0.87,-1.91,219.6,0,2023-06-15 07:55:24.159456+10
81,Battery-14,2.4945,2.5005,6,92,1.27,-3.1,221.5,0,2023-06-15 07:56:23.809294+10
81,Battery-14,2.4956,2.5005,4.9,92,1.7,-3.04,223.1,0,2023-06-15 07:57:23.83851+10
81,Battery-14,2.4956,2.502,6.4,92,-0.05,-3.67,222.9,0,2023-06-15 07:58:23.714816+10
81,Battery-14,2.4956,2.502,6.4,92,0.97,-1.94,221.2,0,2023-06-15 07:59:23.775113+10
81,Battery-14,2.4956,2.502,6.4,92,1.4,-1.91,221.9,0,2023-06-15 08:00:26.481288+10
81,Battery-14,2.4967,2.502,5.3,92,1.54,-0.78,222.5,0,2023-06-15 08:01:27.068953+10
81,Battery-14,2.4978,2.5031,5.3,92,2.03,-1.61,221,0,2023-06-15 08:02:54.085445+10
81,Battery-14,2.4967,2.5031,6.4,92,0.18,-2.37,216.3,0,2023-06-15 08:03:25.067704+10
81,Battery-14,2.4967,2.5031,6.4,92,1.47,-1.51,219.9,0,2023-06-15 08:04:23.729591+10
81,Battery-14,2.4979,2.5044,6.5,92,1.63,-0.85,218.6,0,2023-06-15 08:05:24.612217+10
81,Battery-14,2.4979,2.5044,6.5,92,1.54,-1.35,218.5,0,2023-06-15 08:06:23.531058+10
81,Battery-14,2.4979,2.5044,6.5,92,2,-2.31,220.2,0,2023-06-15 08:07:23.916979+10
81,Battery-14,2.499,2.5044,5.4,92.5,1.14,-0.68,220.9,0,2023-06-15 08:08:23.918258+10
81,Battery-14,2.4978,2.5032,5.4,92.5,1.54,-0.68,221,0,2023-06-15 08:09:23.721496+10
81,Battery-14,2.4978,2.503,5.2,92.5,-0.09,0.08,223,0,2023-06-15 08:10:24.143957+10
81,Battery-14,2.4967,2.503,6.3,92.5,-0.35,-0.09,219.9,0,2023-06-15 08:11:24.312127+10
81,Battery-14,2.4967,2.503,6.3,92.5,1.44,-0.72,219,0,2023-06-15 08:12:24.708949+10
81,Battery-14,2.4967,2.503,6.3,92.5,2.07,-2.7,221.7,0,2023-06-15 08:13:41.048265+10
81,Battery-14,2.498,2.5045,6.5,92.5,1.37,-2.84,221,0,2023-06-15 08:14:26.008976+10
81,Battery-14,2.498,2.5045,6.5,92.5,1.01,-1.84,221.1,0,2023-06-15 08:15:25.18079+10
81,Battery-14,2.498,2.5045,6.5,92.5,1.6,-2.74,221.9,0,2023-06-15 08:16:24.282294+10
81,Battery-14,2.4992,2.5056,6.4,92.5,1.6,-0.88,221.4,0,2023-06-15 08:17:24.613887+10
81,Battery-14,2.4981,2.504,5.9,92.5,-0.15,0.04,223,0,2023-06-15 08:18:35.096776+10
81,Battery-14,2.4981,2.5052,7.1,92.5,2.1,-2.14,223.4,0,2023-06-15 08:19:24.143269+10
81,Battery-14,2.4991,2.5052,6.1,92.5,1.44,-2.7,222.9,0,2023-06-15 08:20:24.527761+10
81,Battery-14,2.4991,2.5042,5.1,92.5,1.2,-0.98,222.6,0,2023-06-15 08:21:24.265606+10
81,Battery-14,2.4991,2.5042,5.1,92.5,1.54,-2.01,222,0,2023-06-15 08:22:25.466886+10
81,Battery-14,2.4991,2.5052,6.1,92.5,1.44,-2.9,223,0,2023-06-15 08:23:23.971742+10
81,Battery-14,2.4991,2.5052,6.1,92.5,2.1,-2.01,223.4,0,2023-06-15 08:24:23.930767+10
81,Battery-14,2.4991,2.5052,6.1,92.5,1.63,-1.58,221.1,0,2023-06-15 08:25:25.658537+10
81,Battery-14,2.4991,2.5052,6.1,92.5,-0.19,0.01,223.6,0,2023-06-15 08:26:23.744706+10
81,Battery-14,2.4991,2.5042,5.1,92.5,-0.05,-0.02,223.9,0,2023-06-15 08:27:26.675679+10
81,Battery-14,2.4991,2.5052,6.1,92.5,1.83,-1.11,222,0,2023-06-15 08:28:24.011239+10
81,Battery-14,2.4991,2.5052,6.1,92.5,1.47,-2.7,223.4,0,2023-06-15 08:29:24.032223+10
81,Battery-14,2.4991,2.5052,6.1,92.5,-0.12,-1.11,220.7,0,2023-06-15 08:30:25.684859+10
81,Battery-14,2.4991,2.5052,6.1,92.5,1.14,-1.91,222.5,0,2023-06-15 08:31:26.248116+10
81,Battery-14,2.4991,2.5052,6.1,92.5,0.24,-1.45,221,0,2023-06-15 08:32:24.479297+10
81,Battery-14,2.4991,2.5052,6.1,92.5,0.87,-2.87,221.1,0,2023-06-15 08:33:25.161912+10
81,Battery-14,2.4991,2.5052,6.1,92.5,1.07,-1.48,220.1,0,2023-06-15 08:34:24.352949+10
81,Battery-14,2.4991,2.5052,6.1,92.5,-0.15,-0.09,225.9,0,2023-06-15 08:35:25.287202+10
81,Battery-14,2.4981,2.5041,6,92.5,-0.12,-0.09,226.2,0,2023-06-15 08:36:23.951823+10
81,Battery-14,2.4981,2.5041,6,92.5,-0.05,-0.05,225,0,2023-06-15 08:37:25.805866+10
81,Battery-14,2.4981,2.5041,6,92.5,-0.15,0.01,226.7,0,2023-06-15 08:38:26.566433+10
81,Battery-14,2.4981,2.5041,6,92.5,-0.09,0.04,225.3,0,2023-06-15 08:39:24.11961+10
81,Battery-14,2.497,2.503,6,92.5,-0.15,-0.02,223.9,0,2023-06-15 08:40:26.228951+10
81,Battery-14,2.497,2.503,6,92.5,0.04,0.08,224.4,0,2023-06-15 08:41:53.897069+10
81,Battery-14,2.496,2.503,7,92.5,-0.19,0.04,225.7,0,2023-06-15 08:42:40.813658+10
81,Battery-14,2.496,2.5017,5.7,92.5,-0.12,0.01,225.4,0,2023-06-15 08:43:25.38706+10
81,Battery-14,2.496,2.5017,5.7,92.5,-0.09,0.04,224.6,0,2023-06-15 08:44:24.114695+10
81,Battery-14,2.496,2.5017,5.7,92.5,-0.12,0.01,226.4,0,2023-06-15 08:45:29.632325+10
81,Battery-14,2.4948,2.5017,6.9,92.5,-0.12,0.04,226,0,2023-06-15 08:46:25.042609+10
81,Battery-14,2.4948,2.5017,6.9,92.5,-0.15,0.01,227.7,0,2023-06-15 08:47:56.32567+10
81,Battery-14,2.4948,2.5005,5.7,92.5,-0.25,-0.02,227.2,0,2023-06-15 08:48:25.745857+10
81,Battery-14,2.4948,2.5005,5.7,92.5,-0.12,-0.05,226.9,0,2023-06-15 08:49:24.083271+10
81,Battery-14,2.4948,2.5005,5.7,92.5,-0.12,0.01,225.9,0,2023-06-15 08:50:24.033613+10
81,Battery-14,2.4948,2.5005,5.7,92.5,0.31,-0.12,225.2,0,2023-06-15 08:51:24.070204+10
81,Battery-14,2.4948,2.5005,5.7,92.5,0.04,0.01,224.5,0,2023-06-15 08:52:25.557244+10
81,Battery-14,2.4948,2.5005,5.7,92.5,-0.15,-0.02,226,0,2023-06-15 08:53:24.026743+10
81,Battery-14,2.4948,2.5005,5.7,92.5,-0.22,0.01,226.7,0,2023-06-15 08:54:23.383177+10
81,Battery-14,2.4948,2.5005,5.7,92.5,-0.05,0.08,224.6,0,2023-06-15 08:55:24.456233+10
81,Battery-14,2.4948,2.5005,5.7,92.5,-0.02,0.01,226.7,0,2023-06-15 08:56:24.270939+10
81,Battery-14,2.4948,2.5005,5.7,92.5,-0.15,0.01,226.5,0,2023-06-15 08:57:26.382311+10
81,Battery-14,2.4948,2.5005,5.7,92.5,-0.22,-0.02,225.4,0,2023-06-15 08:58:24.314166+10
81,Battery-14,2.4948,2.5005,5.7,92.5,0.41,0.01,226,0,2023-06-15 08:59:24.253302+10
81,Battery-14,2.4948,2.5005,5.7,92.5,0.94,0.04,225.9,0,2023-06-15 09:00:26.886266+10
81,Battery-14,2.4948,2.5005,5.7,92.5,0.74,-0.15,226,0,2023-06-15 09:01:54.113077+10
81,Battery-14,2.4948,2.5005,5.7,92.5,-0.09,0.14,224.8,0,2023-06-15 09:02:35.728459+10
81,Battery-14,2.5021,2.5098,7.7,92.5,9.19,0.04,224.3,-30,2023-06-15 09:03:24.746112+10
81,Battery-14,2.5034,2.51,6.6,92.5,7.4,-7.94,224.1,-30,2023-06-15 09:04:24.577052+10
81,Battery-14,2.5049,2.5116,6.7,93,9.19,-0.02,224,-30,2023-06-15 09:06:06.395923+10
81,Battery-14,2.5062,2.5116,5.4,93,9.19,0.01,221.5,-30,2023-06-15 09:06:24.831104+10
81,Battery-14,2.4975,2.5036,6.1,93,-4.49,-10.49,225.7,-30,2023-06-15 09:07:54.162218+10
81,Battery-14,2.5015,2.5085,7,93,6.8,-8.5,223.3,-30,2023-06-15 09:08:24.023633+10
81,Battery-14,2.5075,2.515,7.5,93,9.09,0.18,223.1,-30,2023-06-15 09:09:24.081328+10
81,Battery-14,2.5089,2.5162,7.3,93.5,9.15,0.18,224,-30,2023-06-15 09:10:27.714999+10
81,Battery-14,2.51,2.5162,6.2,93.5,9.12,0.01,223.3,-30,2023-06-15 09:11:25.454985+10
81,Battery-14,2.5111,2.5177,6.6,94,9.19,-0.02,222.3,-30,2023-06-15 09:12:24.871471+10
81,Battery-14,2.5123,2.5177,5.4,94,9.15,0.18,223,-30,2023-06-15 09:13:53.952924+10
81,Battery-14,2.5134,2.5195,6.1,94,9.12,0.04,223.4,-30,2023-06-15 09:14:24.414159+10
81,Battery-14,2.5145,2.5195,5,94.5,9.12,0.01,223.1,-30,2023-06-15 09:15:26.232054+10
81,Battery-14,2.5156,2.5206,5,94.5,9.12,-0.02,222.1,-30,2023-06-15 09:16:24.875383+10
81,Battery-14,2.5143,2.5185,4.2,94.5,8.66,-5.85,221.2,-30,2023-06-15 09:17:24.63079+10
81,Battery-14,2.5092,2.5142,5,95,9.09,0.11,222.5,-30,2023-06-15 09:18:25.567407+10
81,Battery-14,2.5151,2.5209,5.8,95,9.15,0.18,223.4,-30,2023-06-15 09:19:23.742539+10
81,Battery-14,2.5174,2.5235,6.1,95,9.12,0.14,224.8,-30,2023-06-15 09:20:24.159824+10
81,Battery-14,2.5119,2.5167,4.8,95,-0.09,0.01,224.8,0,2023-06-15 09:21:23.646192+10
81,Battery-14,2.5105,2.5156,5.1,95,-0.19,0.01,224,0,2023-06-15 09:22:25.239548+10
81,Battery-14,2.5009,2.507,6.1,95,-9.2,0.01,226.9,30,2023-06-15 09:23:25.163893+10
81,Battery-14,2.4977,2.5057,8,95,-9.26,0.01,227.3,30,2023-06-15 09:24:23.619772+10
81,Battery-14,2.4977,2.5045,6.8,94.5,-9.23,0.08,226.8,30,2023-06-15 09:25:24.342057+10
81,Battery-14,2.4963,2.5024,6.1,94.5,-9.2,0.08,226.8,30,2023-06-15 09:26:23.512496+10
81,Battery-14,2.4942,2.5013,7.1,94,-9.26,0.14,226.3,30,2023-06-15 09:27:34.414737+10
81,Battery-14,2.4942,2.5001,5.9,94,-9.23,0.11,225.9,30,2023-06-15 09:28:25.207897+10
81,Battery-14,2.4929,2.4988,5.9,93.5,-9.26,0.14,227.2,30,2023-06-15 09:29:25.751776+10
81,Battery-14,2.4915,2.4988,7.3,93.5,-9.26,0.14,227.4,30,2023-06-15 09:30:26.882697+10
81,Battery-14,2.4915,2.4977,6.2,93,-9.23,0.04,227.3,30,2023-06-15 09:31:28.683167+10
81,Battery-14,2.4903,2.4965,6.2,93,-9.16,0.14,227,30,2023-06-15 09:32:38.804364+10
81,Battery-14,2.489,2.4954,6.4,92.5,-9.26,0.14,226.2,30,2023-06-15 09:33:28.016992+10
81,Battery-14,2.488,2.4954,7.4,92.5,-9.16,0.11,226.3,30,2023-06-15 09:34:24.440928+10
81,Battery-14,2.4866,2.4932,6.6,92,-9.16,0.14,226,30,2023-06-15 09:35:27.735261+10
81,Battery-14,2.4852,2.4922,7,92,-9.26,0.11,226.8,30,2023-06-15 09:36:25.039701+10
81,Battery-14,2.4852,2.4922,7,92,-9.16,0.11,224.8,30,2023-06-15 09:37:24.394491+10
81,Battery-14,2.4829,2.4898,6.9,91.5,-9.2,0.41,225.3,30,2023-06-15 09:38:24.395057+10
81,Battery-14,2.4829,2.4898,6.9,91.5,-9.06,0.67,225.4,30,2023-06-15 09:39:24.116132+10
81,Battery-14,2.4805,2.4885,8,91,-9.16,0.14,226.2,30,2023-06-15 09:40:29.503109+10
81,Battery-14,2.4857,2.492,6.3,91,2.23,-11.08,224.5,30,2023-06-15 09:41:24.86061+10
81,Battery-14,2.4847,2.4909,6.2,91,-4.2,6.27,223.9,30,2023-06-15 09:42:25.531822+10
81,Battery-14,2.4875,2.4943,6.8,91,9.39,-2.61,222.8,30,2023-06-15 09:43:26.306505+10
81,Battery-14,2.4824,2.4887,6.3,91,-4.2,6.3,223.3,30,2023-06-15 09:44:26.5461+10
81,Battery-14,2.4813,2.4887,7.4,90.5,-6.02,4.98,223.6,30,2023-06-15 09:45:38.108868+10
81,Battery-14,2.48,2.4866,6.6,90.5,0.28,-0.72,222.9,30,2023-06-15 09:47:10.814592+10
81,Battery-14,2.4786,2.4866,8,90.5,-6.71,3.66,223,30,2023-06-15 09:47:34.052946+10
81,Battery-14,2.4763,2.4842,7.9,90,6.21,5.05,219.6,30,2023-06-15 09:48:24.751185+10
81,Battery-14,2.4786,2.4855,6.9,90,-3.67,6.54,222.1,30,2023-06-15 09:49:23.733724+10
81,Battery-14,2.4795,2.4862,6.7,90,-5.32,5.68,224.4,30,2023-06-15 09:50:24.076633+10
81,Battery-14,2.4777,2.4845,6.8,90,-4.49,6.04,223.4,30,2023-06-15 09:51:24.027754+10
81,Battery-14,2.4768,2.4836,6.8,90,-5.42,5.61,224.4,30,2023-06-15 09:52:24.044991+10
81,Battery-14,2.4751,2.4836,8.5,89.5,-3.96,6.34,223.9,30,2023-06-15 09:53:24.530763+10
81,Battery-14,2.4765,2.4836,7.1,89.5,7.7,3.16,224.3,30,2023-06-15 09:54:23.996448+10
81,Battery-14,2.4729,2.4809,8,89.5,-9.2,0.14,227.3,30,2023-06-15 09:55:24.688515+10
81,Battery-14,2.4715,2.4798,8.3,89.5,-9.23,0.14,227.8,30,2023-06-15 09:56:23.835815+10
81,Battery-14,2.4817,2.4887,7,89.5,7.43,3.66,222.8,30,2023-06-15 09:57:26.974074+10
